Frequency_Hz,Magnitude_dB,Phase_Rad
12041.77,5.9408,0.0000
12042.44,5.9408,0.0000
12043.12,5.9408,0.0000
12043.79,5.9408,0.0000
12044.46,5.9408,0.0000
12045.14,5.9408,0.0000
12045.81,5.9408,0.0000
12046.48,5.9408,0.0000
12047.15,5.9407,0.0000
12047.83,5.9407,0.0000
12048.50,5.9407,0.0000
12049.17,5.9407,0.0000
12049.85,5.9407,0.0000
12050.52,5.9407,0.0000
12051.19,5.9407,0.0000
12051.86,5.9407,0.0000
12052.54,5.9407,0.0000
12053.21,5.9406,0.0000
12053.88,5.9406,0.0000
12054.56,5.9406,0.0000
12055.23,5.9406,0.0000
12055.90,5.9406,0.0000
12056.58,5.9406,0.0000
12057.25,5.9406,0.0000
12057.92,5.9406,0.0000
12058.59,5.9406,0.0000
12059.27,5.9406,0.0000
12059.94,5.9405,0.0000
12060.61,5.9405,0.0000
12061.29,5.9405,0.0000
12061.96,5.9405,0.0000
12062.63,5.9405,0.0000
12063.30,5.9405,0.0000
12063.98,5.9405,0.0000
12064.65,5.9405,0.0000
12065.32,5.9405,0.0000
12066.00,5.9404,0.0000
12066.67,5.9404,0.0000
12067.34,5.9404,0.0000
12068.01,5.9404,0.0000
12068.69,5.9404,0.0000
12069.36,5.9404,0.0000
12070.03,5.9404,0.0000
12070.71,5.9404,0.0000
12071.38,5.9404,0.0000
12072.05,5.9403,0.0000
12072.72,5.9403,0.0000
12073.40,5.9403,0.0000
12074.07,5.9403,0.0000
12074.74,5.9403,0.0000
12075.42,5.9403,0.0000
12076.09,5.9403,0.0000
12076.76,5.9403,0.0000
12077.44,5.9403,0.0000
12078.11,5.9402,0.0000
12078.78,5.9402,0.0000
12079.45,5.9402,0.0000
12080.13,5.9402,0.0000
12080.80,5.9402,0.0000
12081.47,5.9402,0.0000
12082.15,5.9402,0.0000
12082.82,5.9402,0.0000
12083.49,5.9402,0.0000
12084.16,5.9401,0.0000
12084.84,5.9401,0.0000
12085.51,5.9401,0.0000
12086.18,5.9401,0.0000
12086.86,5.9401,0.0000
12087.53,5.9401,0.0000
12088.20,5.9401,0.0000
12088.87,5.9401,0.0000
12089.55,5.9401,0.0000
12090.22,5.9400,0.0000
12090.89,5.9400,0.0000
12091.57,5.9400,0.0000
12092.24,5.9400,0.0000
12092.91,5.9400,0.0000
12093.59,5.9400,0.0000
12094.26,5.9400,0.0000
12094.93,5.9400,0.0000
12095.60,5.9400,0.0000
12096.28,5.9399,0.0000
12096.95,5.9399,0.0000
12097.62,5.9399,0.0000
12098.30,5.9399,0.0000
12098.97,5.9399,0.0000
12099.64,5.9399,0.0000
12100.31,5.9399,0.0000
12100.99,5.9399,0.0000
12101.66,5.9399,0.0000
12102.33,5.9398,0.0000
12103.01,5.9398,0.0000
12103.68,5.9398,0.0000
12104.35,5.9398,0.0000
12105.02,5.9398,0.0000
12105.70,5.9398,0.0000
12106.37,5.9398,0.0000
12107.04,5.9398,0.0000
12107.72,5.9398,0.0000
12108.39,5.9397,0.0000
12109.06,5.9397,0.0000
12109.74,5.9397,0.0000
12110.41,5.9397,0.0000
12111.08,5.9397,0.0000
12111.75,5.9397,0.0000
12112.43,5.9397,0.0000
12113.10,5.9397,0.0000
12113.77,5.9397,0.0000
12114.45,5.9396,0.0000
12115.12,5.9396,0.0000
12115.79,5.9396,0.0000
12116.46,5.9396,0.0000
12117.14,5.9396,0.0000
12117.81,5.9396,0.0000
12118.48,5.9396,0.0000
12119.16,5.9396,0.0000
12119.83,5.9396,0.0000
12120.50,5.9395,0.0000
12121.17,5.9395,0.0000
12121.85,5.9395,0.0000
12122.52,5.9395,0.0000
12123.19,5.9395,0.0000
12123.87,5.9395,0.0000
12124.54,5.9395,0.0000
12125.21,5.9395,0.0000
12125.89,5.9395,0.0000
12126.56,5.9394,0.0000
12127.23,5.9394,0.0000
12127.90,5.9394,0.0000
12128.58,5.9394,0.0000
12129.25,5.9394,0.0000
12129.92,5.9394,0.0000
12130.60,5.9394,0.0000
12131.27,5.9394,0.0000
12131.94,5.9394,0.0000
12132.61,5.9393,0.0000
12133.29,5.9393,0.0000
12133.96,5.9393,0.0000
12134.63,5.9393,0.0000
12135.31,5.9393,0.0000
12135.98,5.9393,0.0000
12136.65,5.9393,0.0000
12137.32,5.9393,0.0000
12138.00,5.9393,0.0000
12138.67,5.9392,0.0000
12139.34,5.9392,0.0000
12140.02,5.9392,0.0000
12140.69,5.9392,0.0000
12141.36,5.9392,0.0000
12142.03,5.9392,0.0000
12142.71,5.9392,0.0000
12143.38,5.9392,0.0000
12144.05,5.9392,0.0000
12144.73,5.9391,0.0000
12145.40,5.9391,0.0000
12146.07,5.9391,0.0000
12146.75,5.9391,0.0000
12147.42,5.9391,0.0000
12148.09,5.9391,0.0000
12148.76,5.9391,0.0000
12149.44,5.9391,0.0000
12150.11,5.9391,0.0000
12150.78,5.9390,0.0000
12151.46,5.9390,0.0000
12152.13,5.9390,0.0000
12152.80,5.9390,0.0000
12153.47,5.9390,0.0000
12154.15,5.9390,0.0000
12154.82,5.9390,0.0000
12155.49,5.9390,0.0000
12156.17,5.9390,0.0000
12156.84,5.9389,0.0000
12157.51,5.9389,0.0000
12158.18,5.9389,0.0000
12158.86,5.9389,0.0000
12159.53,5.9389,0.0000
12160.20,5.9389,0.0000
12160.88,5.9389,0.0000
12161.55,5.9389,0.0000
12162.22,5.9389,0.0000
12162.90,5.9389,0.0000
12163.57,5.9388,0.0000
12164.24,5.9388,0.0000
12164.91,5.9388,0.0000
12165.59,5.9388,0.0000
12166.26,5.9388,0.0000
12166.93,5.9388,0.0000
12167.61,5.9388,0.0000
12168.28,5.9388,0.0000
12168.95,5.9388,0.0000
12169.62,5.9387,0.0000
12170.30,5.9387,0.0000
12170.97,5.9387,0.0000
12171.64,5.9387,0.0000
12172.32,5.9387,0.0000
12172.99,5.9387,0.0000
12173.66,5.9387,0.0000
12174.33,5.9387,0.0000
12175.01,5.9387,0.0000
12175.68,5.9386,0.0000
12176.35,5.9386,0.0000
12177.03,5.9386,0.0000
12177.70,5.9386,0.0000
12178.37,5.9386,0.0000
12179.05,5.9386,0.0000
12179.72,5.9386,0.0000
12180.39,5.9386,0.0000
12181.06,5.9385,0.0000
12181.74,5.9385,0.0000
12182.41,5.9385,0.0000
12183.08,5.9385,0.0000
12183.76,5.9385,0.0000
12184.43,5.9385,0.0000
12185.10,5.9385,0.0000
12185.77,5.9385,0.0000
12186.45,5.9385,0.0000
12187.12,5.9384,0.0000
12187.79,5.9384,0.0000
12188.47,5.9384,0.0000
12189.14,5.9384,0.0000
12189.81,5.9384,0.0000
12190.48,5.9384,0.0000
12191.16,5.9384,0.0000
12191.83,5.9384,0.0000
12192.50,5.9383,0.0000
12193.18,5.9383,0.0000
12193.85,5.9383,0.0000
12194.52,5.9383,0.0000
12195.20,5.9383,0.0000
12195.87,5.9383,0.0000
12196.54,5.9383,0.0000
12197.21,5.9383,0.0000
12197.89,5.9383,0.0000
12198.56,5.9382,0.0000
12199.23,5.9382,0.0000
12199.91,5.9382,0.0000
12200.58,5.9382,0.0000
12201.25,5.9382,0.0000
12201.92,5.9382,0.0000
12202.60,5.9382,0.0000
12203.27,5.9382,0.0000
12203.94,5.9382,0.0000
12204.62,5.9382,0.0000
12205.29,5.9381,0.0000
12205.96,5.9381,0.0000
12206.63,5.9381,0.0000
12207.31,5.9381,0.0000
12207.98,5.9381,0.0000
12208.65,5.9381,0.0000
12209.33,5.9381,0.0000
12210.00,5.9381,0.0000
12210.67,5.9381,0.0000
12211.34,5.9380,0.0000
12212.02,5.9380,0.0000
12212.69,5.9380,0.0000
12213.36,5.9380,0.0000
12214.04,5.9380,0.0000
12214.71,5.9380,0.0000
12215.38,5.9380,0.0000
12216.06,5.9380,0.0000
12216.73,5.9380,0.0000
12217.40,5.9380,0.0000
12218.07,5.9379,0.0000
12218.75,5.9379,0.0000
12219.42,5.9379,0.0000
12220.09,5.9379,0.0000
12220.77,5.9379,0.0000
12221.44,5.9379,0.0000
12222.11,5.9379,0.0000
12222.78,5.9379,0.0000
12223.46,5.9379,0.0000
12224.13,5.9378,0.0000
12224.80,5.9378,0.0000
12225.48,5.9378,0.0000
12226.15,5.9378,0.0000
12226.82,5.9378,0.0000
12227.49,5.9378,0.0000
12228.17,5.9378,0.0000
12228.84,5.9378,0.0000
12229.51,5.9378,0.0000
12230.19,5.9377,0.0000
12230.86,5.9377,0.0000
12231.53,5.9377,0.0000
12232.21,5.9377,0.0000
12232.88,5.9377,0.0000
12233.55,5.9377,0.0000
12234.22,5.9377,0.0000
12234.90,5.9377,0.0000
12235.57,5.9376,0.0000
12236.24,5.9376,0.0000
12236.92,5.9376,0.0000
12237.59,5.9376,0.0000
12238.26,5.9376,0.0000
12238.93,5.9376,0.0000
12239.61,5.9376,0.0000
12240.28,5.9376,0.0000
12240.95,5.9376,0.0000
12241.63,5.9375,0.0000
12242.30,5.9375,0.0000
12242.97,5.9375,0.0000
12243.64,5.9375,0.0000
12244.32,5.9375,0.0000
12244.99,5.9375,0.0000
12245.66,5.9375,0.0000
12246.34,5.9375,0.0000
12247.01,5.9374,0.0000
12247.68,5.9374,0.0000
12248.36,5.9374,0.0000
12249.03,5.9374,0.0000
12249.70,5.9374,0.0000
12250.37,5.9374,0.0000
12251.05,5.9374,0.0000
12251.72,5.9374,0.0000
12252.39,5.9374,0.0000
12253.07,5.9373,0.0000
12253.74,5.9373,0.0000
12254.41,5.9373,0.0000
12255.08,5.9373,0.0000
12255.76,5.9373,0.0000
12256.43,5.9373,0.0000
12257.10,5.9373,0.0000
12257.78,5.9373,0.0000
12258.45,5.9373,0.0000
12259.12,5.9373,0.0000
12259.79,5.9372,0.0000
12260.47,5.9372,0.0000
12261.14,5.9372,0.0000
12261.81,5.9372,0.0000
12262.49,5.9372,0.0000
12263.16,5.9372,0.0000
12263.83,5.9372,0.0000
12264.51,5.9372,0.0000
12265.18,5.9372,0.0000
12265.85,5.9371,0.0000
12266.52,5.9371,0.0000
12267.20,5.9371,0.0000
12267.87,5.9371,0.0000
12268.54,5.9371,0.0000
12269.22,5.9371,0.0000
12269.89,5.9371,0.0000
12270.56,5.9371,0.0000
12271.23,5.9371,0.0000
12271.91,5.9370,0.0000
12272.58,5.9370,0.0000
12273.25,5.9370,0.0000
12273.93,5.9370,0.0000
12274.60,5.9370,0.0000
12275.27,5.9370,0.0000
12275.94,5.9370,0.0000
12276.62,5.9370,0.0000
12277.29,5.9370,0.0000
12277.96,5.9369,0.0000
12278.64,5.9369,0.0000
12279.31,5.9369,0.0000
12279.98,5.9369,0.0000
12280.65,5.9369,0.0000
12281.33,5.9369,0.0000
12282.00,5.9369,0.0000
12282.67,5.9369,0.0000
12283.35,5.9369,0.0000
12284.02,5.9368,0.0000
12284.69,5.9368,0.0000
12285.37,5.9368,0.0000
12286.04,5.9368,0.0000
12286.71,5.9368,0.0000
12287.38,5.9368,0.0000
12288.06,5.9368,0.0000
12288.73,5.9368,0.0000
12289.40,5.9368,0.0000
12290.08,5.9367,0.0000
12290.75,5.9367,0.0000
12291.42,5.9367,0.0000
12292.09,5.9367,0.0000
12292.77,5.9367,0.0000
12293.44,5.9367,0.0000
12294.11,5.9367,0.0000
12294.79,5.9367,0.0000
12295.46,5.9367,0.0000
12296.13,5.9366,0.0000
12296.80,5.9366,0.0000
12297.48,5.9366,0.0000
12298.15,5.9366,0.0000
12298.82,5.9366,0.0000
12299.50,5.9366,0.0000
12300.17,5.9366,0.0000
12300.84,5.9366,0.0000
12301.52,5.9365,0.0000
12302.19,5.9365,0.0000
12302.86,5.9365,0.0000
12303.53,5.9365,0.0000
12304.21,5.9365,0.0000
12304.88,5.9365,0.0000
12305.55,5.9365,0.0000
12306.23,5.9365,0.0000
12306.90,5.9365,0.0000
12307.57,5.9364,0.0000
12308.24,5.9364,0.0000
12308.92,5.9364,0.0000
12309.59,5.9364,0.0000
12310.26,5.9364,0.0000
12310.94,5.9364,0.0000
12311.61,5.9364,0.0000
12312.28,5.9364,0.0000
12312.95,5.9364,0.0000
12313.63,5.9364,0.0000
12314.30,5.9363,0.0000
12314.97,5.9363,0.0000
12315.65,5.9363,0.0000
12316.32,5.9363,0.0000
12316.99,5.9363,0.0000
12317.67,5.9363,0.0000
12318.34,5.9363,0.0000
12319.01,5.9363,0.0000
12319.68,5.9363,0.0000
12320.36,5.9362,0.0000
12321.03,5.9362,0.0000
12321.70,5.9362,0.0000
12322.38,5.9362,0.0000
12323.05,5.9362,0.0000
12323.72,5.9362,0.0000
12324.39,5.9362,0.0000
12325.07,5.9362,0.0000
12325.74,5.9362,0.0000
12326.41,5.9361,0.0000
12327.09,5.9361,0.0000
12327.76,5.9361,0.0000
12328.43,5.9361,0.0000
12329.10,5.9361,0.0000
12329.78,5.9361,0.0000
12330.45,5.9361,0.0000
12331.12,5.9361,0.0000
12331.80,5.9360,0.0000
12332.47,5.9360,0.0000
12333.14,5.9360,0.0000
12333.82,5.9360,0.0000
12334.49,5.9360,0.0000
12335.16,5.9360,0.0000
12335.83,5.9360,0.0000
12336.51,5.9360,0.0000
12337.18,5.9360,0.0000
12337.85,5.9359,0.0000
12338.53,5.9359,0.0000
12339.20,5.9359,0.0000
12339.87,5.9359,0.0000
12340.54,5.9359,0.0000
12341.22,5.9359,0.0000
12341.89,5.9359,0.0000
12342.56,5.9359,0.0000
12343.24,5.9359,0.0000
12343.91,5.9358,0.0000
12344.58,5.9358,0.0000
12345.25,5.9358,0.0000
12345.93,5.9358,0.0000
12346.60,5.9358,0.0000
12347.27,5.9358,0.0000
12347.95,5.9358,0.0000
12348.62,5.9358,0.0000
12349.29,5.9358,0.0000
12349.96,5.9357,0.0000
12350.64,5.9357,0.0000
12351.31,5.9357,0.0000
12351.98,5.9357,0.0000
12352.66,5.9357,0.0000
12353.33,5.9357,0.0000
12354.00,5.9357,0.0000
12354.68,5.9357,0.0000
12355.35,5.9357,0.0000
12356.02,5.9356,0.0000
12356.69,5.9356,0.0000
12357.37,5.9356,0.0000
12358.04,5.9356,0.0000
12358.71,5.9356,0.0000
12359.39,5.9356,0.0000
12360.06,5.9356,0.0000
12360.73,5.9356,0.0000
12361.40,5.9356,0.0000
12362.08,5.9355,0.0000
12362.75,5.9355,0.0000
12363.42,5.9355,0.0000
12364.10,5.9355,0.0000
12364.77,5.9355,0.0000
12365.44,5.9355,0.0000
12366.11,5.9355,0.0000
12366.79,5.9355,0.0000
12367.46,5.9355,0.0000
12368.13,5.9355,0.0000
12368.81,5.9354,0.0000
12369.48,5.9354,0.0000
12370.15,5.9354,0.0000
12370.83,5.9354,0.0000
12371.50,5.9354,0.0000
12372.17,5.9354,0.0000
12372.84,5.9354,0.0000
12373.52,5.9354,0.0000
12374.19,5.9353,0.0000
12374.86,5.9353,0.0000
12375.54,5.9353,0.0000
12376.21,5.9353,0.0000
12376.88,5.9353,0.0000
12377.55,5.9353,0.0000
12378.23,5.9353,0.0000
12378.90,5.9353,0.0000
12379.57,5.9353,0.0000
12380.25,5.9352,0.0000
12380.92,5.9352,0.0000
12381.59,5.9352,0.0000
12382.26,5.9352,0.0000
12382.94,5.9352,0.0000
12383.61,5.9352,0.0000
12384.28,5.9352,0.0000
12384.96,5.9352,0.0000
12385.63,5.9351,0.0000
12386.30,5.9351,0.0000
12386.98,5.9351,0.0000
12387.65,5.9351,0.0000
12388.32,5.9351,0.0000
12388.99,5.9351,0.0000
12389.67,5.9351,0.0000
12390.34,5.9351,0.0000
12391.01,5.9351,0.0000
12391.69,5.9350,0.0000
12392.36,5.9350,0.0000
12393.03,5.9350,0.0000
12393.70,5.9350,0.0000
12394.38,5.9350,0.0000
12395.05,5.9350,0.0000
12395.72,5.9350,0.0000
12396.40,5.9350,0.0000
12397.07,5.9350,0.0000
12397.74,5.9349,0.0000
12398.41,5.9349,0.0000
12399.09,5.9349,0.0000
12399.76,5.9349,0.0000
12400.43,5.9349,0.0000
12401.11,5.9349,0.0000
12401.78,5.9349,0.0000
12402.45,5.9349,0.0000
12403.12,5.9349,0.0000
12403.80,5.9348,0.0000
12404.47,5.9348,0.0000
12405.14,5.9348,0.0000
12405.82,5.9348,0.0000
12406.49,5.9348,0.0000
12407.16,5.9348,0.0000
12407.84,5.9348,0.0000
12408.51,5.9348,0.0000
12409.18,5.9348,0.0000
12409.85,5.9347,0.0000
12410.53,5.9347,0.0000
12411.20,5.9347,0.0000
12411.87,5.9347,0.0000
12412.55,5.9347,0.0000
12413.22,5.9347,0.0000
12413.89,5.9347,0.0000
12414.56,5.9347,0.0000
12415.24,5.9347,0.0000
12415.91,5.9347,0.0000
12416.58,5.9346,0.0000
12417.26,5.9346,0.0000
12417.93,5.9346,0.0000
12418.60,5.9346,0.0000
12419.27,5.9346,0.0000
12419.95,5.9346,0.0000
12420.62,5.9346,0.0000
12421.29,5.9346,0.0000
12421.97,5.9346,0.0000
12422.64,5.9345,0.0000
12423.31,5.9345,0.0000
12423.99,5.9345,0.0000
12424.66,5.9345,0.0000
12425.33,5.9345,0.0000
12426.00,5.9345,0.0000
12426.68,5.9345,0.0000
12427.35,5.9345,0.0000
12428.02,5.9345,0.0000
12428.70,5.9344,0.0000
12429.37,5.9344,0.0000
12430.04,5.9344,0.0000
12430.71,5.9344,0.0000
12431.39,5.9344,0.0000
12432.06,5.9344,0.0000
12432.73,5.9344,0.0000
12433.41,5.9344,0.0000
12434.08,5.9343,0.0000
12434.75,5.9343,0.0000
12435.42,5.9343,0.0000
12436.10,5.9343,0.0000
12436.77,5.9343,0.0000
12437.44,5.9343,0.0000
12438.12,5.9343,0.0000
12438.79,5.9343,0.0000
12439.46,5.9343,0.0000
12440.14,5.9342,0.0000
12440.81,5.9342,0.0000
12441.48,5.9342,0.0000
12442.15,5.9342,0.0000
12442.83,5.9342,0.0000
12443.50,5.9342,0.0000
12444.17,5.9342,0.0000
12444.85,5.9342,0.0000
12445.52,5.9341,0.0000
12446.19,5.9341,0.0000
12446.86,5.9341,0.0000
12447.54,5.9341,0.0000
12448.21,5.9341,0.0000
12448.88,5.9341,0.0000
12449.56,5.9341,0.0000
12450.23,5.9341,0.0000
12450.90,5.9341,0.0000
12451.57,5.9340,0.0000
12452.25,5.9340,0.0000
12452.92,5.9340,0.0000
12453.59,5.9340,0.0000
12454.27,5.9340,0.0000
12454.94,5.9340,0.0000
12455.61,5.9340,0.0000
12456.29,5.9340,0.0000
12456.96,5.9340,0.0000
12457.63,5.9339,0.0000
12458.30,5.9339,0.0000
12458.98,5.9339,0.0000
12459.65,5.9339,0.0000
12460.32,5.9339,0.0000
12461.00,5.9339,0.0000
12461.67,5.9339,0.0000
12462.34,5.9339,0.0000
12463.01,5.9339,0.0000
12463.69,5.9338,0.0000
12464.36,5.9338,0.0000
12465.03,5.9338,0.0000
12465.71,5.9338,0.0000
12466.38,5.9338,0.0000
12467.05,5.9338,0.0000
12467.72,5.9338,0.0000
12468.40,5.9338,0.0000
12469.07,5.9338,0.0000
12469.74,5.9338,0.0000
12470.42,5.9337,0.0000
12471.09,5.9337,0.0000
12471.76,5.9337,0.0000
12472.43,5.9337,0.0000
12473.11,5.9337,0.0000
12473.78,5.9337,0.0000
12474.45,5.9337,0.0000
12475.13,5.9337,0.0000
12475.80,5.9337,0.0000
12476.47,5.9336,0.0000
12477.15,5.9336,0.0000
12477.82,5.9336,0.0000
12478.49,5.9336,0.0000
12479.16,5.9336,0.0000
12479.84,5.9336,0.0000
12480.51,5.9336,0.0000
12481.18,5.9336,0.0000
12481.86,5.9336,0.0000
12482.53,5.9335,0.0000
12483.20,5.9335,0.0000
12483.87,5.9335,0.0000
12484.55,5.9335,0.0000
12485.22,5.9335,0.0000
12485.89,5.9335,0.0000
12486.57,5.9335,0.0000
12487.24,5.9335,0.0000
12487.91,5.9334,0.0000
12488.58,5.9334,0.0000
12489.26,5.9334,0.0000
12489.93,5.9334,0.0000
12490.60,5.9334,0.0000
12491.28,5.9334,0.0000
12491.95,5.9334,0.0000
12492.62,5.9334,0.0000
12493.30,5.9334,0.0000
12493.97,5.9333,0.0000
12494.64,5.9333,0.0000
12495.31,5.9333,0.0000
12495.99,5.9333,0.0000
12496.66,5.9333,0.0000
12497.33,5.9333,0.0000
12498.01,5.9333,0.0000
12498.68,5.9333,0.0000
12499.35,5.9333,0.0000
12500.02,5.9332,0.0000
12500.70,5.9332,0.0000
12501.37,5.9332,0.0000
12502.04,5.9332,0.0000
12502.72,5.9332,0.0000
12503.39,5.9332,0.0000
12504.06,5.9332,0.0000
12504.73,5.9332,0.0000
12505.41,5.9332,0.0000
12506.08,5.9331,0.0000
12506.75,5.9331,0.0000
12507.43,5.9331,0.0000
12508.10,5.9331,0.0000
12508.77,5.9331,0.0000
12509.45,5.9331,0.0000
12510.12,5.9331,0.0000
12510.79,5.9331,0.0000
12511.46,5.9331,0.0000
12512.14,5.9330,0.0000
12512.81,5.9330,0.0000
12513.48,5.9330,0.0000
12514.16,5.9330,0.0000
12514.83,5.9330,0.0000
12515.50,5.9330,0.0000
12516.17,5.9330,0.0000
12516.85,5.9330,0.0000
12517.52,5.9330,0.0000
12518.19,5.9329,0.0000
12518.87,5.9329,0.0000
12519.54,5.9329,0.0000
12520.21,5.9329,0.0000
12520.88,5.9329,0.0000
12521.56,5.9329,0.0000
12522.23,5.9329,0.0000
12522.90,5.9329,0.0000
12523.58,5.9329,0.0000
12524.25,5.9328,0.0000
12524.92,5.9328,0.0000
12525.60,5.9328,0.0000
12526.27,5.9328,0.0000
12526.94,5.9328,0.0000
12527.61,5.9328,0.0000
12528.29,5.9328,0.0000
12528.96,5.9328,0.0000
12529.63,5.9327,0.0000
12530.31,5.9327,0.0000
12530.98,5.9327,0.0000
12531.65,5.9327,0.0000
12532.32,5.9327,0.0000
12533.00,5.9327,0.0000
12533.67,5.9327,0.0000
12534.34,5.9327,0.0000
12535.02,5.9327,0.0000
12535.69,5.9326,0.0000
12536.36,5.9326,0.0000
12537.03,5.9326,0.0000
12537.71,5.9326,0.0000
12538.38,5.9326,0.0000
12539.05,5.9326,0.0000
12539.73,5.9326,0.0000
12540.40,5.9326,0.0000
12541.07,5.9326,0.0000
12541.74,5.9325,0.0000
12542.42,5.9325,0.0000
12543.09,5.9325,0.0000
12543.76,5.9325,0.0000
12544.44,5.9325,0.0000
12545.11,5.9325,0.0000
12545.78,5.9325,0.0000
12546.46,5.9325,0.0000
12547.13,5.9325,0.0000
12547.80,5.9324,0.0000
12548.47,5.9324,0.0000
12549.15,5.9324,0.0000
12549.82,5.9324,0.0000
12550.49,5.9324,0.0000
12551.17,5.9324,0.0000
12551.84,5.9324,0.0000
12552.51,5.9324,0.0000
12553.18,5.9324,0.0000
12553.86,5.9323,0.0000
12554.53,5.9323,0.0000
12555.20,5.9323,0.0000
12555.88,5.9323,0.0000
12556.55,5.9323,0.0000
12557.22,5.9323,0.0000
12557.89,5.9323,0.0000
12558.57,5.9323,0.0000
12559.24,5.9323,0.0000
12559.91,5.9322,0.0000
12560.59,5.9322,0.0000
12561.26,5.9322,0.0000
12561.93,5.9322,0.0000
12562.61,5.9322,0.0000
12563.28,5.9322,0.0000
12563.95,5.9322,0.0000
12564.62,5.9322,0.0000
12565.30,5.9322,0.0000
12565.97,5.9321,0.0000
12566.64,5.9321,0.0000
12567.32,5.9321,0.0000
12567.99,5.9321,0.0000
12568.66,5.9321,0.0000
12569.33,5.9321,0.0000
12570.01,5.9321,0.0000
12570.68,5.9321,0.0000
12571.35,5.9321,0.0000
12572.03,5.9320,0.0000
12572.70,5.9320,0.0000
12573.37,5.9320,0.0000
12574.04,5.9320,0.0000
12574.72,5.9320,0.0000
12575.39,5.9320,0.0000
12576.06,5.9320,0.0000
12576.74,5.9320,0.0000
12577.41,5.9320,0.0000
12578.08,5.9319,0.0000
12578.76,5.9319,0.0000
12579.43,5.9319,0.0000
12580.10,5.9319,0.0000
12580.77,5.9319,0.0000
12581.45,5.9319,0.0000
12582.12,5.9319,0.0000
12582.79,5.9319,0.0000
12583.47,5.9318,0.0000
12584.14,5.9318,0.0000
12584.81,5.9318,0.0000
12585.48,5.9318,0.0000
12586.16,5.9318,0.0000
12586.83,5.9318,0.0000
12587.50,5.9318,0.0000
12588.18,5.9318,0.0000
12588.85,5.9317,0.0000
12589.52,5.9317,0.0000
12590.19,5.9317,0.0000
12590.87,5.9317,0.0000
12591.54,5.9317,0.0000
12592.21,5.9317,0.0000
12592.89,5.9317,0.0000
12593.56,5.9317,0.0000
12594.23,5.9317,0.0000
12594.91,5.9316,0.0000
12595.58,5.9316,0.0000
12596.25,5.9316,0.0000
12596.92,5.9316,0.0000
12597.60,5.9316,0.0000
12598.27,5.9316,0.0000
12598.94,5.9316,0.0000
12599.62,5.9316,0.0000
12600.29,5.9316,0.0000
12600.96,5.9315,0.0000
12601.63,5.9315,0.0000
12602.31,5.9315,0.0000
12602.98,5.9315,0.0000
12603.65,5.9315,0.0000
12604.33,5.9315,0.0000
12605.00,5.9315,0.0000
12605.67,5.9315,0.0000
12606.34,5.9315,0.0000
12607.02,5.9314,0.0000
12607.69,5.9314,0.0000
12608.36,5.9314,0.0000
12609.04,5.9314,0.0000
12609.71,5.9314,0.0000
12610.38,5.9314,0.0000
12611.05,5.9314,0.0000
12611.73,5.9314,0.0000
12612.40,5.9314,0.0000
12613.07,5.9314,0.0000
12613.75,5.9313,0.0000
12614.42,5.9313,0.0000
12615.09,5.9313,0.0000
12615.77,5.9313,0.0000
12616.44,5.9313,0.0000
12617.11,5.9313,0.0000
12617.78,5.9313,0.0000
12618.46,5.9313,0.0000
12619.13,5.9313,0.0000
12619.80,5.9312,0.0000
12620.48,5.9312,0.0000
12621.15,5.9312,0.0000
12621.82,5.9312,0.0000
12622.49,5.9312,0.0000
12623.17,5.9312,0.0000
12623.84,5.9312,0.0000
12624.51,5.9312,0.0000
12625.19,5.9312,0.0000
12625.86,5.9311,0.0000
12626.53,5.9311,0.0000
12627.20,5.9311,0.0000
12627.88,5.9311,0.0000
12628.55,5.9311,0.0000
12629.22,5.9311,0.0000
12629.90,5.9311,0.0000
12630.57,5.9311,0.0000
12631.24,5.9310,0.0000
12631.92,5.9310,0.0000
12632.59,5.9310,0.0000
12633.26,5.9310,0.0000
12633.93,5.9310,0.0000
12634.61,5.9310,0.0000
12635.28,5.9310,0.0000
12635.95,5.9310,0.0000
12636.63,5.9310,0.0000
12637.30,5.9309,0.0000
12637.97,5.9309,0.0000
12638.64,5.9309,0.0000
12639.32,5.9309,0.0000
12639.99,5.9309,0.0000
12640.66,5.9309,0.0000
12641.34,5.9309,0.0000
12642.01,5.9309,0.0000
12642.68,5.9308,0.0000
12643.35,5.9308,0.0000
12644.03,5.9308,0.0000
12644.70,5.9308,0.0000
12645.37,5.9308,0.0000
12646.05,5.9308,0.0000
12646.72,5.9308,0.0000
12647.39,5.9308,0.0000
12648.07,5.9308,0.0000
12648.74,5.9307,0.0000
12649.41,5.9307,0.0000
12650.08,5.9307,0.0000
12650.76,5.9307,0.0000
12651.43,5.9307,0.0000
12652.10,5.9307,0.0000
12652.78,5.9307,0.0000
12653.45,5.9307,0.0000
12654.12,5.9307,0.0000
12654.79,5.9306,0.0000
12655.47,5.9306,0.0000
12656.14,5.9306,0.0000
12656.81,5.9306,0.0000
12657.49,5.9306,0.0000
12658.16,5.9306,0.0000
12658.83,5.9306,0.0000
12659.50,5.9306,0.0000
12660.18,5.9306,0.0000
12660.85,5.9305,0.0000
12661.52,5.9305,0.0000
12662.20,5.9305,0.0000
12662.87,5.9305,0.0000
12663.54,5.9305,0.0000
12664.22,5.9305,0.0000
12664.89,5.9305,0.0000
12665.56,5.9305,0.0000
12666.23,5.9305,0.0000
12666.91,5.9304,0.0000
12667.58,5.9304,0.0000
